idT,text_mark,gram,leks,punkt,orpho,diskurs,skips,extra,gram1,gram2,gram3,gram4,gram5,gram6,gram7,gram8,gram9,gram10,gram11,gram12,gram13,gram14,leks15,leks16,leks17,leks18,diskurs19,diskurs20,diskurs21,diskurs22,g1,g2,g3,numsent,numtoken,numchar
1,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,74,370
2,11,3,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,1,17,319,1464
3,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,311,1549
5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,143,687
6,11,2,2,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,3,22,346,1655
7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,60,341
8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,88,478
9,10,3,1,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,3,1,13,227,1064
10,11,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,22,316,1556
19,9,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,5,71,408
20,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,325,1786
23,8,5,0,1,1,0,1,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,1,14,152,798
24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,72,406
25,11,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,121,682
26,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,215
27,9,3,1,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,16,147,753
29,9,4,3,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0,3,19,170,807
30,8,4,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,8,61,338
36,6,3,2,1,1,1,3,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,4,6,19,247,1075
37,9,4,2,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,4,1,12,134,611
39,6,3,0,4,2,3,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,7,6,3,22,304,1274
40,11,2,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,0,13,165,726
41,10,4,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,22,209,870
42,11,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,14,183,805
43,5,6,2,0,3,3,0,0,0,0,1,0,0,2,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,4,6,4,11,85,406
44,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,5,52,230
45,9,4,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,6,0,10,120,587
46,9,2,2,0,2,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,3,5,0,10,110,521
47,9,6,1,0,1,0,1,0,0,2,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,8,0,11,97,462
48,7,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,4,0,4,75,375
49,10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,12,111,488
50,11,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,1,13,124,630
51,10,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,10,127,569
52,11,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,9,117,499
53,10,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,10,104,525
54,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,100,496
55,9,4,1,3,2,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,3,1,10,133,655
56,10,2,1,1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,4,0,13,128,628
59,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,12,107,473
60,11,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,6,45,197
61,11,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,7,85,401
63,8,6,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,10,99,426
64,9,5,0,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,12,124,506
65,12,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,116,539
66,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,16,252,1133
68,6,3,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,12,159,705
69,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,55,243
70,11,2,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,6,52,231
71,6,7,0,2,2,2,1,0,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,8,2,7,84,367
72,8,9,0,0,0,0,0,0,0,1,1,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6,1,6,51,236
73,11,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,104,466
74,12,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,1,17,272,1171
75,10,4,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,6,67,270
76,5,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,4,2,4,69,327
77,8,6,0,1,0,1,2,0,0,0,1,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,8,1,6,71,318
78,6,3,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,5,49,204
80,6,5,0,0,3,0,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,9,100,406
81,10,3,0,1,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,5,60,248
82,8,12,1,4,1,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,1,0,0,0,0,0,0,6,11,1,17,140,566
83,10,2,0,1,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,6,46,203
84,9,18,1,0,6,1,0,0,0,0,2,0,2,4,1,0,0,7,0,2,0,0,0,0,0,1,0,1,0,0,7,17,0,18,260,1407
85,11,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,11,90,379
87,9,4,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,4,2,0,8,82,355
90,8,4,4,4,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,6,3,4,9,108,491
91,4,4,4,0,5,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,0,1,0,0,5,5,4,7,103,494
92,11,5,1,0,1,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,16,142,604
93,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,137,547
94,11,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,11,113,453
95,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,168,727
96,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,143,611
97,11,3,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4,0,14,119,525
98,12,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,15,124,509
99,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,8,84,395
100,10,6,3,0,2,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,18,200,876
101,6,7,1,0,0,1,0,1,0,2,0,0,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,1,8,61,290
102,9,21,0,0,1,1,0,0,0,7,4,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,5,18,0,25,351,1837
103,7,11,1,2,1,0,1,1,0,2,1,0,1,0,0,0,2,2,0,2,0,1,0,1,0,0,0,0,0,0,4,10,2,10,119,532
104,9,4,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,3,2,7,85,378
105,9,8,7,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,7,0,0,0,0,0,0,3,13,2,24,285,1310
106,11,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,19,232,1102
107,8,14,1,0,3,0,1,1,0,2,1,0,7,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,3,11,6,30,296,1425
109,8,9,4,2,2,17,1,1,0,2,1,0,0,2,0,0,0,0,2,2,0,0,0,4,0,0,0,0,0,17,5,25,4,25,357,1812
110,8,6,5,2,4,0,0,1,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,4,0,0,0,0,2,12,4,11,132,653
111,8,24,18,1,2,5,1,6,0,7,5,0,4,4,0,1,1,0,1,1,0,0,0,18,0,0,5,0,0,0,9,33,15,92,1307,6618
117,8,6,5,0,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,1,4,0,0,0,1,0,0,6,9,1,27,295,1450
118,9,8,4,1,2,0,0,1,0,2,1,0,2,0,0,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,7,8,1,23,276,1342
119,11,4,1,1,0,1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,6,0,18,222,1110
120,9,6,3,0,0,0,1,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,2,7,1,25,253,1229
121,7,20,3,1,4,0,1,0,0,9,1,0,1,1,0,3,0,3,0,2,0,0,0,3,0,0,0,0,0,0,8,21,0,39,366,1727
122,9,12,3,0,1,0,0,1,0,5,0,0,3,2,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,14,2,35,455,2319
123,11,4,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,9,79,356
131,10,3,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,6,0,21,201,1032
132,10,6,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,6,0,18,214,1035
133,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,15,187,907
134,11,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,2,1,12,304,1570
135,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,488,2377
136,11,3,0,1,3,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,24,431,2100
137,11,5,0,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,5,1,19,488,2459
138,8,8,7,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,2,0,0,0,5,2,0,0,0,0,0,5,10,1,14,302,1533
139,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,19,245,1185
140,6,11,6,2,0,0,0,0,0,1,0,0,1,5,0,0,0,1,0,2,1,0,1,4,1,0,0,0,0,0,2,14,3,25,291,1311
141,6,7,4,1,0,2,2,1,0,2,2,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,0,2,0,0,8,5,4,23,249,1176
142,10,6,1,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,5,25,301,1418
143,6,14,2,4,9,1,3,1,0,2,5,0,2,1,0,1,0,2,0,1,0,0,0,1,1,0,0,1,0,0,18,16,0,24,359,1759
144,11,5,1,0,0,2,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,4,1,28,426,2096
145,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,29,262,1276
146,11,3,0,1,1,1,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,0,17,246,1006
147,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29,262,1276
148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,322,1773
149,11,5,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3,5,0,26,407,1756
150,10,4,2,0,2,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,7,0,27,554,2590
151,9,13,0,1,1,0,1,1,0,0,6,0,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,2,35,487,2558
152,10,12,0,2,0,0,1,0,0,1,2,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,5,4,38,460,2422
153,8,11,2,0,5,0,1,1,0,3,1,0,1,1,0,2,0,0,0,3,0,0,0,2,0,0,0,0,0,0,7,11,2,32,513,2635
154,11,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,23,450,2300
155,6,8,3,1,1,0,3,3,0,0,1,0,3,0,0,0,0,0,0,1,0,3,0,3,0,0,0,0,0,0,5,8,6,15,293,1548
156,7,7,5,1,1,1,4,0,0,4,0,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,1,0,0,0,2,16,1,15,210,1141
157,7,5,4,0,0,2,1,0,0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,4,0,0,0,2,0,0,3,7,2,13,181,906
158,8,7,3,2,0,3,2,0,0,1,0,0,2,2,0,0,0,0,0,2,0,0,0,3,0,0,0,3,0,0,3,10,4,23,424,2306
159,8,5,7,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,7,0,0,0,0,0,0,3,11,0,19,217,979
160,9,3,1,1,0,2,4,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,2,9,2,16,244,1189
161,10,5,1,0,5,1,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,3,8,1,19,243,1191
162,9,1,5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,1,4,4,17,198,1061
163,11,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,3,0,15,203,1059
164,11,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,16,201,1210
165,10,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,3,12,186,965
166,11,6,1,3,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,7,4,1,25,216,943
167,10,7,0,1,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,7,0,30,374,1525
168,11,5,1,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,6,0,21,240,1068
169,5,10,6,0,1,0,1,1,0,5,0,0,0,3,0,1,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,18,1,17,321,1309
170,9,7,2,1,0,0,1,1,0,3,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,10,0,21,256,1264
171,8,7,4,0,0,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,4,0,0,0,1,0,0,2,12,0,21,314,1520
172,11,7,3,1,0,0,0,1,0,3,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,2,16,536,2528
173,7,7,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,2,7,0,11,176,848
174,7,10,3,6,1,1,0,0,0,3,1,0,0,1,0,0,0,0,0,3,0,2,0,3,0,0,0,1,0,0,10,10,1,14,210,946
175,6,12,1,2,0,0,1,0,0,2,0,1,1,1,0,0,0,2,0,5,0,0,0,0,1,0,0,0,0,0,4,11,1,12,255,1170
176,10,3,2,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,7,2,14,280,1208
177,10,6,1,0,5,0,0,1,0,1,2,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,6,7,0,22,177,876
178,7,9,10,0,1,3,4,1,0,1,4,0,2,0,0,1,1,0,0,0,0,0,0,10,0,0,1,2,0,0,8,17,3,28,536,2765
179,5,7,12,0,0,0,1,1,0,1,3,1,0,1,0,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,1,16,4,16,293,1735
180,10,10,0,9,0,0,1,2,0,1,0,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,11,0,27,326,1643
181,10,3,5,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,4,0,0,0,0,0,0,4,4,5,15,315,1689
182,11,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,13,218,1022
183,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9,99,508
184,10,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,2,17,280,1405
185,9,2,3,0,1,3,3,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,13,2,22,415,2100
186,11,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,17,229,1078
187,10,8,2,0,0,0,1,0,0,5,1,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,3,8,0,21,356,1767
188,10,5,4,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,9,0,21,313,1568
189,8,4,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0,10,2,20,318,1730
190,9,3,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,7,0,11,236,1132
191,11,1,3,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,4,1,15,373,1857
192,9,3,3,0,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3,0,0,1,1,0,0,3,8,1,18,345,1463
193,6,8,7,1,2,2,0,0,0,1,0,0,2,4,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,1,4,15,1,25,501,2465
194,9,2,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,8,0,15,367,1746
195,10,3,1,1,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,2,19,373,1660
196,10,3,3,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,1,4,4,23,442,2454
197,7,4,2,0,5,0,2,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,6,3,14,248,1326
198,4,21,9,2,3,6,4,2,0,3,1,0,6,3,0,1,1,1,1,4,0,0,0,8,1,0,2,3,0,1,9,23,15,33,623,3021
199,7,16,3,3,2,0,3,1,0,0,1,0,12,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,0,6,7,15,19,355,1708
200,11,5,0,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,8,6,0,14,234,1201
201,10,4,2,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,6,0,22,303,1648
202,10,2,5,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,2,7,0,18,304,1524
203,11,3,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,7,0,19,304,1541
204,12,2,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,26,399,2280
205,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,237,1342
206,11,2,0,1,3,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,5,0,16,310,1408
207,11,1,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,19,297,1293
208,10,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,6,1,20,314,1569
209,11,2,3,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,4,0,19,298,1451
210,10,2,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,1,2,3,14,231,1157
211,10,7,1,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,6,0,15,216,960
212,10,5,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,2,6,0,18,217,1035
213,10,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,20,233,1079
214,10,4,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,4,1,22,233,1071
215,11,2,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,16,193,955
216,5,17,5,1,3,1,0,1,0,5,1,0,0,2,0,0,0,1,1,6,0,1,0,5,0,0,0,1,0,0,7,20,1,17,230,997
217,7,20,2,2,2,1,0,0,0,3,3,0,2,2,1,1,0,1,2,5,0,0,0,2,0,0,0,1,0,0,5,22,0,21,258,1173
218,5,14,8,0,1,2,5,4,0,1,0,0,1,0,0,0,0,0,0,11,0,1,0,7,0,1,1,1,0,0,1,25,6,31,517,2533
219,10,2,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,5,3,2,19,243,1119
220,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,188,928
221,9,6,3,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,3,0,0,0,0,0,0,3,7,0,14,204,936
222,10,7,2,0,0,0,0,1,0,0,0,0,1,3,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,9,1,15,302,1380
225,9,2,4,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,3,3,20,193,1076
228,9,4,3,0,7,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,1,0,0,7,7,1,19,219,994
